16:50:000000:30580
16:50:070104:1031
16:50:070104:1032
16:50:011207:1690
16:50:011017:252
16:50:010803:993
16:50:010803:992
16:50:011207:1689
16:50:011227:396
16:50:011214:42
16:50:011002:779
16:50:011334:454
16:50:011334:455
16:50:011334:456
16:50:011333:369
16:50:011211:353
16:50:000000:30711
16:50:011338:377
16:50:070116:8694
16:50:070116:8693
16:50:070116:8692
16:50:070116:8691
16:50:070118:2595
16:50:130101:1474
16:50:130101:1473
16:50:130101:1468
16:50:130101:1467
16:50:130101:1466
16:50:130101:1465
16:50:130101:1464
16:50:130101:1462
16:50:130101:1461
16:50:130101:1460
16:50:130101:1459
16:50:130101:1458
16:50:130101:1457
16:50:130101:1456
16:50:130101:1455
16:50:070112:833
16:50:011212:252
16:50:011212:251
16:50:011358:341
16:50:011358:342
16:50:011219:443
16:50:011219:442
16:50:000000:30710
16:50:060502:1828
16:50:010803:987
16:50:011208:276
16:50:011321:392
16:50:011321:391
16:50:130101:1449
16:50:011207:1520
16:50:011233:614
16:50:011233:613
16:50:011344:400
16:50:011344:399
16:50:060620:3440
16:50:011362:296
16:50:011362:290
16:50:011362:295
16:50:011338:372
16:50:000000:30640
16:50:000000:30638
16:50:000000:30634
16:50:000000:30630
16:50:011322:583
16:50:011319:370
16:50:011321:390
16:50:011334:450
16:50:011334:449
16:50:070116:8683
16:50:070116:8682
16:50:011315:507
16:50:011315:506
16:50:011325:338
16:50:011325:337
16:50:000000:30596
16:50:000000:30572
16:50:070104:1030
16:50:130101:1438
16:50:130101:1437
16:50:000000:26718
16:50:000000:26714
16:50:000000:26243
16:50:000000:26242
16:50:000000:26231
16:50:011317:99
16:50:011317:98
16:50:011317:97
16:50:011317:96
16:50:000000:26210
16:50:011013:2595
16:50:011330:365
16:50:011208:277
16:50:011315:195
16:50:050105:1289
16:50:011203:40
16:50:010803:982
16:50:070117:1647
16:50:070104:769
16:50:011239:444
16:50:011239:443
16:50:011212:39
16:50:011225:314
16:50:011008:270
16:50:070105:94
16:50:050138:345
16:50:050141:942
16:50:130101:1195
16:50:011354:81
16:50:011011:276
16:50:000000:25674
16:50:070115:2311
16:50:000000:25651
16:50:011234:210
16:50:050141:943
16:50:070116:6980
16:50:070116:6979
16:50:070115:2304
16:50:070115:2301
16:50:070115:85
16:50:070115:76
16:50:070115:70
16:50:050137:586
16:50:011003:289
16:50:011003:288
16:50:011321:85
16:50:000000:25579
16:50:011001:276
16:50:011334:233
16:50:000000:25457
16:50:060620:3144
16:50:011335:177
16:50:011335:176
16:50:000000:25444
16:50:130101:1190
16:50:130101:1189
16:50:050137:579
16:50:000000:25414
16:50:000000:25413
16:50:000000:25412
16:50:000000:25391
16:50:011207:1090
16:50:011207:1089
16:50:011328:79
16:50:011322:285
16:50:070118:2313
16:50:070118:2312
16:50:130101:1187
16:50:050139:1411
16:50:130101:1186
16:50:011320:43
16:50:010803:687
16:50:010803:686
16:50:070117:1635
16:50:000000:25184
16:50:011219:133
16:50:011225:14
16:50:011328:78
16:50:000000:25068
16:50:130101:1180
16:50:010803:684
16:50:000000:24343
16:50:000000:24314
16:50:000000:24313
16:50:011219:132
16:50:011308:91
16:50:011308:90
16:50:060602:2441
16:50:070116:6978
16:50:070116:6976
16:50:070116:360
16:50:050139:1394
16:50:050137:67
16:50:050137:42
16:50:050137:41
16:50:050137:38
16:50:011301:105
16:50:011318:46
16:50:011330:52
16:50:011330:51
16:50:011330:1
16:50:011224:3
16:50:011333:59
16:50:011333:58
16:50:011215:35
16:50:011214:40
16:50:011013:2283
16:50:011013:2282
16:50:011013:2281
16:50:011343:71
16:50:060620:3141
16:50:070118:75
16:50:011334:228
16:50:130101:1173
16:50:130101:1172
16:50:130101:1154
16:50:130101:452
16:50:130101:222
16:50:000000:23025
16:50:070107:291
16:50:011204:1104
16:50:070115:26
16:50:011215:34
16:50:010803:682
16:50:011345:81
16:50:011345:80
16:50:011334:227
16:50:050101:136
16:50:050122:1015
16:50:070102:364
16:50:011001:275
16:50:011359:28
16:50:070104:728
16:50:011322:273
16:50:050137:72
16:50:070104:729
16:50:011240:70
16:50:011303:119
16:50:011303:120
16:50:050101:134
16:50:070115:2294
16:50:011007:305
16:50:050101:135
16:50:130102:10
16:50:130101:1142
16:50:010803:676
16:50:130102:9
16:50:060501:39
16:50:060620:3133
16:50:010803:677
16:50:060601:129
16:50:050137:574
16:50:011202:192
16:50:011318:45
16:50:070117:1601
16:50:070118:2299
16:50:070118:2300
16:50:070118:2297
16:50:011343:68
16:50:010803:678
16:50:130101:1138
16:50:011355:77
16:50:011215:33
16:50:011355:76
16:50:011321:79
16:50:011243:48
16:50:011225:305
16:50:130101:1140
16:50:130101:1137
16:50:011225:302
16:50:011001:274
16:50:011341:40
16:50:011315:191
16:50:060620:3130
16:50:011355:2
16:50:011203:39
16:50:070115:2287
16:50:011326:46
16:50:011334:225
16:50:070118:2289
16:50:070116:6251
16:50:011344:88
16:50:011344:87
16:50:070116:5802
16:50:011303:118
16:50:011303:117
16:50:070118:2285
16:50:130101:1109
16:50:130101:1111
16:50:130101:1108
16:50:130101:1110
16:50:070104:721
16:50:060602:2434
16:50:070116:5536
16:50:011339:59
16:50:070118:2283
16:50:060601:128
16:50:130101:1106
16:50:011007:294
16:50:130101:1126
16:50:011221:32
16:50:011315:187
16:50:070116:5553
16:50:011225:298
16:50:011315:186
16:50:011225:300
16:50:011002:462
16:50:011013:2271
16:50:011239:423
16:50:011001:270
16:50:011339:56
16:50:011225:301
16:50:011315:190
16:50:011303:115
16:50:010803:673
16:50:011335:169
16:50:011335:170
16:50:011224:40
16:50:011219:127
16:50:010803:672
16:50:130101:1121
16:50:070116:5527
16:50:070116:5533
16:50:011233:298
16:50:050141:919
16:50:050141:917
16:50:070116:5531
16:50:011202:190
16:50:011202:188
16:50:011202:189
16:50:011017:36
16:50:011357:34
16:50:011202:186
16:50:070111:485
16:50:070111:484
16:50:011229:51
16:50:050137:556
16:50:070116:5528
16:50:011329:65
16:50:011329:66
16:50:010803:667
16:50:060620:3124
16:50:060620:3125
16:50:000000:20993
16:50:011322:269
16:50:011317:89
16:50:011317:90
16:50:011340:54
16:50:011304:110
16:50:130101:364
16:50:011202:185
16:50:130101:462
16:50:011224:39
16:50:130101:1090
16:50:070101:522
16:50:070116:5518
16:50:130101:441
16:50:050142:454
16:50:130101:31
16:50:011217:32
16:50:011328:71
16:50:011328:72
16:50:050141:908
16:50:050137:50
16:50:011329:62
16:50:070116:5515
16:50:060628:3015
16:50:130101:1054
16:50:130101:1053
16:50:011242:157
16:50:011242:156
16:50:011322:266
16:50:011358:28
16:50:011353:392
16:50:011353:391
16:50:011357:32
16:50:011341:37
16:50:011357:33
16:50:011341:38
16:50:050139:1369
16:50:011202:183
16:50:060620:3115
16:50:011211:42
16:50:070116:392
16:50:130101:407
16:50:011364:50
16:50:050137:548
16:50:011339:53
16:50:011339:54
16:50:011224:38
16:50:130101:1040
16:50:011343:64
16:50:011343:63
16:50:011242:154
16:50:011012:360
16:50:040101:426
16:50:011207:1086
16:50:011221:31
16:50:050139:1359
16:50:050139:1361
16:50:050139:1360
16:50:011210:53
16:50:130101:1038
16:50:011338:59
16:50:070115:2254
16:50:070115:2255
16:50:011239:401
16:50:060502:237
16:50:060502:234
16:50:060502:232
16:50:070105:91
16:50:130101:1031
16:50:130101:1029
16:50:130101:1032
16:50:130101:1028
16:50:070108:580
16:50:130101:1027
16:50:070113:263
16:50:011322:260
16:50:070113:261
16:50:011361:46
16:50:011361:47
16:50:070115:1134
16:50:010803:657
16:50:070112:314
16:50:010803:650
16:50:011354:20
16:50:011241:29
16:50:011334:221
16:50:130101:385
16:50:011207:1084
16:50:011333:54
16:50:011333:55
16:50:010803:648
16:50:011329:59
16:50:011360:151
16:50:130101:1018
16:50:050139:1350
16:50:011360:152
16:50:011362:72
16:50:060620:3106
16:50:070118:2261
16:50:011346:30
16:50:011346:29
16:50:011312:29
16:50:070116:4492
16:50:011304:107
16:50:060602:2395
16:50:130101:1017
16:50:011241:28
16:50:011345:67
16:50:070109:12
16:50:011227:78
16:50:011224:36
16:50:011307:28
16:50:011322:258
16:50:011345:66
16:50:060619:97
16:50:070118:2257
16:50:011207:1079
16:50:011207:1078
16:50:011306:38
16:50:011324:38
16:50:011347:41
16:50:011324:37
16:50:011339:51
16:50:011240:66
16:50:011321:71
16:50:060620:3103
16:50:011210:52
16:50:070101:519
16:50:011345:68
16:50:060620:3101
16:50:060620:3102
16:50:130101:363
16:50:011334:215
16:50:011327:45
16:50:011327:44
16:50:050105:975
16:50:050105:974
16:50:011360:150
16:50:011360:149
16:50:050141:895
16:50:070110:116
16:50:011226:58
16:50:050101:132
16:50:070116:4465
16:50:011354:78
16:50:130101:1005
16:50:011335:156
16:50:011317:85
16:50:011335:157
16:50:070116:4464
16:50:060501:38
16:50:070110:117
16:50:070101:516
16:50:011001:256
16:50:130101:997
16:50:130101:999
16:50:011317:80
16:50:130101:998
16:50:070116:4457
16:50:050105:970
16:50:011334:213
16:50:070105:89
16:50:070118:1200
16:50:011364:47
16:50:011360:147
16:50:011360:148
16:50:011302:70
16:50:070116:4453
16:50:011012:324
16:50:050137:519
16:50:070107:282
16:50:011013:1176
16:50:011219:122
16:50:011202:175
16:50:011202:176
16:50:011202:177
16:50:011015:216
16:50:070118:1202
16:50:011310:99
16:50:130101:1003
16:50:130101:1004
16:50:070116:4461
16:50:070118:1199
16:50:130101:393
16:50:070103:46
16:50:011327:43
16:50:070103:47
16:50:070103:45
16:50:011362:71
16:50:011319:57
16:50:060620:3091
16:50:011319:58
16:50:070116:4454
16:50:011220:91
16:50:130101:359
16:50:011229:47
16:50:011364:46
16:50:011304:106
16:50:011304:105
16:50:011366:34
16:50:070118:1179
16:50:011009:282
16:50:011017:31
16:50:011017:32
16:50:011211:38
16:50:011211:39
16:50:070116:4437
16:50:070105:88
16:50:011322:252
16:50:011322:253
16:50:011231:47
16:50:130101:992
16:50:050141:889
16:50:011304:104
16:50:011015:210
16:50:050141:891
16:50:070101:514
16:50:011013:2206
16:50:011308:88
16:50:011230:349
16:50:011233:290
16:50:070115:1120
16:50:070106:705
16:50:070106:706
16:50:130101:990
16:50:130101:991
16:50:011320:38
16:50:011009:281
16:50:011301:100
16:50:011230:343
16:50:011004:176
16:50:011013:2091
16:50:011013:2092
16:50:011360:145
16:50:000000:15579
16:50:011239:396
16:50:130101:349
16:50:060628:2913
16:50:011211:37
16:50:060628:2915
16:50:011207:911
16:50:070116:4404
16:50:070116:4401
16:50:070114:1577
16:50:011359:27
16:50:011207:914
16:50:011207:913
16:50:011334:201
16:50:011360:142
16:50:050139:1293
16:50:011218:28
16:50:011219:117
16:50:011360:144
16:50:070114:1575
16:50:011334:200
16:50:070114:1578
16:50:011225:277
16:50:070116:4408
16:50:011230:344
16:50:060602:2111
16:50:011356:131
16:50:070115:1116
16:50:011239:395
16:50:050137:507
16:50:050139:1306
16:50:011231:45
16:50:010803:141
16:50:130101:986
16:50:011341:31
16:50:011349:27
16:50:060602:2110
16:50:011335:151
16:50:010803:634
16:50:011007:269
16:50:011319:55
16:50:070116:4400
16:50:011316:21
16:50:050137:508
16:50:130101:495
16:50:011355:63
16:50:011320:37
16:50:011320:36
16:50:011207:912
16:50:011341:30
16:50:011207:910
16:50:070115:1094
16:50:070115:1104
16:50:070115:1101
16:50:070115:1100
16:50:070115:1103
16:50:070115:1105
16:50:070115:1102
16:50:011016:209
16:50:011360:143
16:50:011001:246
16:50:011219:118
16:50:011004:180
16:50:070116:4388
16:50:011362:68
16:50:060620:3063
16:50:070118:1103
16:50:070101:508
16:50:060628:2900
16:50:060602:2109
16:50:060602:2080
16:50:060602:2081
16:50:060602:2082
16:50:060628:2889
16:50:060628:2896
16:50:060620:3059
16:50:050105:961
16:50:011344:76
16:50:070105:85
16:50:130101:358
16:50:050141:828
16:50:011322:226
16:50:011322:225
16:50:011212:31
16:50:070112:285
16:50:070112:284
16:50:011317:65
16:50:011317:64
16:50:011335:145
16:50:070118:1124
16:50:070118:1125
16:50:070118:1126
16:50:060628:2882
16:50:011240:61
16:50:011015:206
16:50:011015:205
16:50:060620:3066
16:50:070118:1127
16:50:011321:67
16:50:060602:2102
16:50:060602:2103
16:50:070118:1128
16:50:050123:149
16:50:060620:3065
16:50:011340:47
16:50:011340:48
16:50:070114:1565
16:50:070114:1566
16:50:060620:3060
16:50:060602:2079
16:50:070115:1076
16:50:050139:1275
16:50:011334:188
16:50:011334:189
16:50:130101:937
16:50:050101:128
16:50:060620:3064
16:50:060620:3061
16:50:060620:3058
16:50:070116:4278
16:50:050141:862
16:50:060620:3057
16:50:060628:2887
16:50:060628:2888
16:50:070116:4344
16:50:070116:4345
16:50:060620:3062
16:50:050137:435
16:50:060628:2879
16:50:011315:147
16:50:070105:90
16:50:011347:38
16:50:011347:37
16:50:050142:406
16:50:011365:38
16:50:050139:226
16:50:011360:139
16:50:010803:526
16:50:011225:268
16:50:130101:410
16:50:011315:138
16:50:070115:829
16:50:011334:183
16:50:011333:45
16:50:011015:194
16:50:011354:73
16:50:011238:18
16:50:011334:184
16:50:050102:21
16:50:050102:20
16:50:011334:182
16:50:011214:27
16:50:011354:69
16:50:070116:306
16:50:011014:575
16:50:011343:56
16:50:011315:140
16:50:011234:144
16:50:070114:1483
16:50:070115:827
16:50:011360:140
16:50:011239:352
16:50:011013:1951
16:50:011240:50
16:50:130101:769
16:50:011315:141
16:50:060620:2961
16:50:011321:62
16:50:011303:94
16:50:070104:499
16:50:011321:61
16:50:011321:60
16:50:011212:29
16:50:011331:38
16:50:011004:128
16:50:010803:520
16:50:011325:23
16:50:011325:22
16:50:011225:239
16:50:011322:213
16:50:070115:826
16:50:010803:519
16:50:070116:4028
16:50:011329:48
16:50:011227:61
16:50:011301:92
16:50:011329:47
16:50:011360:136
16:50:011360:137
16:50:070116:4016
16:50:011317:61
16:50:070116:4018
16:50:011301:90
16:50:011349:22
16:50:060501:28
16:50:011354:68
16:50:011238:5
16:50:070115:797
16:50:011315:136
16:50:130101:766
16:50:070115:795
16:50:011334:180
16:50:070116:4011
16:50:011334:181
16:50:011322:210
16:50:070117:903
16:50:070117:904
16:50:070116:3399
16:50:011328:48
16:50:011334:179
16:50:011335:139
16:50:011240:48
16:50:070115:773
16:50:070115:774
16:50:011360:132
16:50:011301:88
16:50:011301:89
16:50:070118:965
16:50:011360:135
16:50:011364:11
16:50:060601:120
16:50:011201:33
16:50:011360:130
16:50:011360:131
16:50:011334:177
16:50:011334:176
16:50:010803:486
16:50:011360:127
16:50:011360:126
16:50:011213:23
16:50:060620:2918
16:50:011334:175
16:50:011334:174
16:50:130101:753
16:50:011315:132
16:50:011315:131
16:50:011201:34
16:50:011201:35
16:50:011360:133
16:50:011360:134
16:50:011201:37
16:50:060602:1967
16:50:011201:36
16:50:011315:133
16:50:011315:134
16:50:011239:343
16:50:070116:3389
16:50:011002:385
16:50:060620:2917
16:50:011360:129
16:50:011360:128
16:50:050142:344
16:50:070112:246
16:50:070115:776
16:50:070115:775
16:50:070115:777
16:50:011369:21
16:50:070116:3379
16:50:070116:3382
16:50:070118:957
16:50:011326:34
16:50:050141:631
16:50:070116:3367
16:50:070116:3363
16:50:050141:623
16:50:011349:20
16:50:050143:254
16:50:011360:125
16:50:011360:124
16:50:011349:19
16:50:011308:75
16:50:011227:60
16:50:070103:15
16:50:011354:65
16:50:011354:64
16:50:011354:63
16:50:060603:887
16:50:060603:889
16:50:060603:888
16:50:011355:55
16:50:011355:54
16:50:011007:190
16:50:010803:674
16:50:011311:16
16:50:011303:90
16:50:010803:476
16:50:050137:350
16:50:050137:351
16:50:070116:3343
16:50:070116:3342
16:50:011329:43
16:50:011329:44
16:50:050139:994
16:50:011353:383
16:50:011318:36
16:50:011239:342
16:50:011005:205
16:50:070108:435
16:50:050139:995
16:50:011014:524
16:50:011014:523
16:50:011302:61
16:50:070108:434
16:50:070108:433
16:50:011363:51
16:50:050139:993
16:50:011329:42
16:50:070116:3340
16:50:011350:21
16:50:011350:22
16:50:011365:36
16:50:011331:6
16:50:070116:3304
16:50:070116:3305
16:50:130101:739
16:50:010803:474
16:50:130101:741
16:50:011308:74
16:50:130101:740
16:50:050139:991
16:50:070116:3303
16:50:070116:3302
16:50:130101:738
16:50:011235:23
16:50:070106:591
16:50:070106:590
16:50:070116:3301
16:50:070116:3300
16:50:070116:3309
16:50:070116:3310
16:50:070116:3311
16:50:070101:470
16:50:070101:471
16:50:011344:66
16:50:070104:414
16:50:011203:28
16:50:011203:29
16:50:070116:3306
16:50:070116:3308
16:50:070116:3307
16:50:011331:21
16:50:060620:2903
16:50:060620:2904
16:50:070116:3292
16:50:011009:257
16:50:011334:169
16:50:011002:364
16:50:011306:30
16:50:060620:2883
16:50:011334:166
16:50:050139:963
16:50:011333:44
16:50:011340:44
16:50:011001:214
16:50:010803:453
16:50:011363:50
16:50:060602:1899
16:50:130101:735
16:50:060620:2893
16:50:060628:2499
16:50:011210:47
16:50:011324:23
16:50:070116:3237
16:50:070114:798
16:50:070114:797
16:50:070116:3235
16:50:070116:3238
16:50:011340:43
16:50:050101:122
16:50:050138:278
16:50:070116:3234
16:50:070116:3230
16:50:011227:58
16:50:011304:93
16:50:011227:57
16:50:070108:420
16:50:011308:69
16:50:011315:125
16:50:011315:124
16:50:070116:3232
16:50:070116:3233
16:50:050139:962
16:50:011203:27
16:50:070116:3231
16:50:011239:339
16:50:011204:734
16:50:011315:123
16:50:070113:237
16:50:060602:1874
16:50:011241:21
16:50:060620:2882
16:50:011338:49
16:50:070118:932
16:50:070118:933
16:50:070118:931
16:50:070118:930
16:50:070118:926
16:50:070118:922
16:50:070118:925
16:50:070118:918
16:50:070118:920
16:50:070118:921
16:50:011357:21
16:50:011303:86
16:50:070116:3228
16:50:011339:42
16:50:070116:3227
16:50:070116:3226
16:50:050105:734
16:50:060602:1873
16:50:050140:1365
16:50:011013:1175
16:50:011204:96
16:50:050139:938
16:50:060628:2450
16:50:011354:62
16:50:130101:704
16:50:130101:721
16:50:070116:515
16:50:050141:592
16:50:070104:49
16:50:050138:54
16:50:060620:288
16:50:050141:150
16:50:011334:165
16:50:050137:78
16:50:060620:289
16:50:011227:59
16:50:070116:514
16:50:011239:179
16:50:050141:580
16:50:011312:15
16:50:130101:724
16:50:060602:1609
16:50:011201:24
16:50:011315:69
16:50:011322:78
16:50:060603:40
16:50:070114:67
16:50:011334:92
16:50:130101:246
16:50:130101:232
16:50:130101:272
16:50:130101:230
16:50:070117:81
16:50:060602:23
16:50:011352:2
16:50:011351:13
16:50:011240:33
16:50:050123:18
16:50:070111:30
16:50:011335:68
16:50:070116:510
16:50:011335:67
16:50:050141:148
16:50:130101:565
16:50:070117:82
16:50:060601:97
16:50:050140:12
16:50:010803:317
16:50:060620:287
16:50:050101:102
16:50:011013:168
16:50:070111:31
16:50:011013:167
16:50:050137:196
16:50:060602:148
16:50:011225:98
16:50:011013:169
16:50:070116:507
16:50:011315:135
16:50:060603:39
16:50:011008:17
16:50:050142:36
16:50:050139:328
16:50:060628:193
16:50:070102:30
16:50:011011:23
16:50:070108:26
16:50:060620:285
16:50:011013:14
16:50:050139:327
16:50:011361:17
16:50:011014:46
16:50:011335:65
16:50:011335:66
16:50:011013:165
16:50:011010:10
16:50:130101:563
16:50:011240:24
16:50:060628:188
16:50:130101:557
16:50:011207:125
16:50:011204:94
16:50:011338:24
16:50:011338:25
16:50:060628:189
16:50:050141:146
16:50:011205:3
16:50:050105:35
16:50:060603:38
16:50:130101:562
16:50:070115:320
16:50:070106:22
16:50:011001:45
16:50:011013:166
16:50:011202:48
16:50:011219:55
16:50:011013:164
16:50:011013:163
16:50:050138:53
16:50:050143:43
16:50:060628:187
16:50:060620:284
16:50:050141:910
16:50:011344:28
16:50:070101:17
16:50:011204:13
16:50:050138:48
16:50:011335:31
16:50:011016:21
16:50:130101:550
16:50:011013:160
16:50:050101:99
16:50:050139:325
16:50:011001:43
16:50:060602:146
16:50:130101:553
16:50:011204:93
16:50:060620:282
16:50:130101:556
16:50:011225:96
16:50:070116:503
16:50:060620:281
16:50:070116:502
16:50:060628:185
16:50:130101:548
16:50:011001:44
16:50:050143:42
16:50:011351:15
16:50:060628:2878
16:50:050139:326
16:50:070108:25
16:50:130101:549
16:50:011215:18
16:50:050140:52
16:50:130101:552
16:50:011328:26
16:50:011328:25
16:50:011207:123
16:50:011322:77
16:50:011204:92
16:50:011360:61
16:50:011360:62
16:50:010803:316
16:50:011304:53
16:50:011001:5
16:50:011001:42
16:50:050137:195
16:50:010803:315
16:50:011304:51
16:50:130101:542
16:50:011237:12
16:50:070116:501
16:50:011001:12
16:50:011319:26
16:50:050137:188
16:50:011204:66
16:50:060620:278
16:50:011003:27
16:50:011001:13
16:50:130101:541
16:50:011002:19
16:50:130101:539
16:50:050139:322
16:50:050139:323
16:50:050139:321
16:50:050139:320
16:50:011001:41
16:50:011009:45
16:50:070116:499
16:50:011204:70
16:50:011007:27
16:50:060603:36
16:50:011007:28
16:50:011204:91
16:50:050105:34
16:50:011365:22
16:50:060603:35
16:50:050137:194
16:50:011331:25
16:50:070117:80
16:50:011331:24
16:50:011013:158
16:50:010803:314
16:50:070116:500
16:50:070109:5
16:50:070101:41
16:50:011337:11
16:50:050101:5
16:50:011013:5
16:50:050101:43
16:50:050101:74
16:50:011306:3
16:50:011337:9
16:50:011013:4
16:50:011354:2
16:50:011013:12
16:50:011014:45
16:50:130101:236
16:50:130101:233
16:50:130101:221
16:50:011315:41
16:50:011016:20
16:50:050139:317
16:50:130101:736
16:50:011239:182
16:50:070115:291
16:50:011335:40
16:50:130101:226
16:50:011315:49
16:50:011308:42
16:50:011351:14
16:50:070201:3
16:50:050139:318
16:50:011335:64
16:50:011335:63
16:50:050140:60
16:50:070115:309
16:50:011239:135
16:50:011310:44
16:50:011235:4
16:50:011321:1
16:50:130101:91
16:50:011338:9
16:50:050105:32
16:50:011226:9
16:50:011305:10
16:50:130101:45
16:50:011310:45
16:50:011327:4
16:50:011327:5
16:50:011327:8
16:50:011327:3
16:50:011327:18
16:50:011327:14
16:50:011327:1
16:50:011327:10
16:50:011327:13
16:50:011239:173
16:50:070117:30
16:50:011239:131
16:50:011210:22
16:50:011210:23
16:50:011239:152
16:50:011304:39
16:50:011239:119
16:50:011239:116
16:50:011367:3
16:50:011367:5
16:50:011364:18
16:50:060620:213
16:50:130101:409
16:50:011301:1
16:50:050137:87
16:50:011001:1
16:50:011326:14
16:50:011362:9
16:50:050140:1
16:50:011224:12
16:50:011224:13
16:50:050101:51
16:50:050105:27
16:50:011302:15
16:50:070116:375
16:50:011304:31
16:50:011210:2
16:50:011210:5
16:50:070117:73
16:50:060602:13
